09/01/2020 13:08:11
1701.47944939508 1035.37498332924 13:08:13
1700.39112837749 1036.74534344175 13:08:13
1700.89786989357 1039.41589290288 13:08:13
1702.49511362655 1038.17778703466 13:08:13
1703.67478092436 1040.87678377306 13:08:13
1703.43764682954 1038.64831007025 13:08:13
1703.46496447384 1039.38304267104 13:08:13
1710.1640272717 1038.95372944524 13:08:13
1734.19778523677 1027.53656266047 13:08:13
1735.74419298922 1026.86154391195 13:08:13
1744.4621679918 1033.22473750524 13:08:14
1745.68396045723 1032.64986755136 13:08:14
1742.15189008939 1028.23901124288 13:08:14
1740.49606391978 1028.70747160524 13:08:14
1737.48691954319 1033.56286634032 13:08:14
1736.54669758107 1035.59252638272 13:08:14
1736.68738966063 1036.99173348211 13:08:14
1736.34086673167 1037.66937319199 13:08:14
1738.07616755897 1035.79221450957 13:08:14
1738.29794174521 1037.31137570094 13:08:14
1738.39788654761 1037.89080626505 13:08:14
1738.76154862996 1036.53523206984 13:08:14
1737.92271648565 1034.97743478746 13:08:14
1739.21982263029 1035.31121499314 13:08:14
1741.58426992405 1034.47585334222 13:08:14
1741.66413035476 1033.92239608558 13:08:14
1740.99234259873 1034.93830219297 13:08:14
1740.89623717833 1035.17092097287 13:08:14
1739.24055146604 1037.33007245842 13:08:14
1739.19033152834 1038.13848982196 13:08:14
1739.17103290415 1040.01089498861 13:08:14
1739.29629484056 1040.27413063834 13:08:14
1740.69510519677 1042.46945494153 13:08:14
1741.17545209265 1041.91915438311 13:08:14
1741.48640914399 1040.42848752461 13:08:14
1741.81308534321 1040.44933976025 13:08:14
1742.22483572521 1040.67522015822 13:08:14
1742.46632528894 1040.38691558826 13:08:14
1743.54544597389 1038.7847393991 13:08:14
1744.38322270344 1038.82929077271 13:08:14
1745.83619609285 1039.43910500255 13:08:14
1745.68880872188 1039.91514492908 13:08:14
1745.22084050409 1042.12394244043 13:08:14
1745.62705984576 1040.81364798058 13:08:14
1745.34122769713 1041.78732250304 13:08:14
1745.80943106716 1039.93154489151 13:08:14
1745.36263372021 1040.97524908088 13:08:14
1745.34184309802 1041.15290144015 13:08:14
1261.86892233849 569.140740827303 13:08:14
1155.57593708089 484.814084195428 13:08:14
1146.17552056857 477.402531150508 13:08:14
1142.4622793656 474.568544840896 13:08:14
1121.1472006865 459.925666687767 13:08:14
1103.05934465238 448.414004001266 13:08:14
1102.40346517249 446.849675831162 13:08:14
1104.06493171701 450.748044671369 13:08:14
1103.97924246931 451.376828710749 13:08:14
1103.7383835971 452.000701526706 13:08:14
1103.84009572048 452.225500937729 13:08:14
1104.98077681135 452.752805557651 13:08:14
1104.82218105211 454.067249631638 13:08:14
1100.57954619938 456.322130479101 13:08:14
1100.03969653729 456.296382694145 13:08:14
1100.21436651637 457.736876674157 13:08:14
1100.67694874392 459.688730214025 13:08:14
1100.69361711668 461.159632401055 13:08:14
1100.48112884043 462.191585123642 13:08:14
1100.5827449379 462.405483997295 13:08:14
1100.84838490278 466.966216747604 13:08:14
1100.58068544873 474.703994823267 13:08:14
1100.87643645072 469.889978137351 13:08:15
1093.9472835538 465.898977806144 13:08:15
1054.304870225 420.734440747793 13:08:15
1051.47261158004 416.951843689166 13:08:15
1047.12738018586 413.259909429708 13:08:15
1044.24269577626 412.625460044906 13:08:15
1042.70820394946 409.516696609709 13:08:15
1043.04340088059 409.509228817154 13:08:15
1044.17619506699 409.343963022502 13:08:15
1045.45758198293 406.907034440232 13:08:15
1045.46504457902 405.06613436339 13:08:15
1046.03583001572 404.065656960124 13:08:15
1046.10030943006 403.544131432888 13:08:15
1045.83700528557 400.244930703391 13:08:15
1046.39442801672 398.287288110332 13:08:15
1046.65713771025 398.433065693849 13:08:15
1047.46426705691 398.138381531312 13:08:15
1045.81336552229 395.849169929184 13:08:15
1043.25107155874 395.27824342865 13:08:15
1043.13524662962 395.044900957758 13:08:15
1043.19373412804 395.399998043034 13:08:15
1043.63834662782 397.971392588557 13:08:15
1043.49769508464 400.095789626479 13:08:15
1043.56671125923 401.129836405668 13:08:15
1043.64076214601 401.139487550916 13:08:15
1042.86743262061 402.485415258847 13:08:15
1040.47404399058 403.868536607793 13:08:15
1040.89505915215 404.131433155321 13:08:15
1040.50503867491 403.781152265256 13:08:15
1039.15592969201 401.004373212464 13:08:15
1039.87966420883 400.609199807329 13:08:15
1041.51581174275 399.048815162234 13:08:15
1042.02014015065 398.230897019195 13:08:15
1043.21634779912 404.998723737331 13:08:15
1038.19110203311 414.523267212158 13:08:15
1032.5505272923 422.957430526174 13:08:15
1031.34861126681 425.946406878186 13:08:15
1023.28262845895 446.664377591333 13:08:15
1020.84158653233 452.440561122019 13:08:15
1021.54946137037 448.101867777883 13:08:15
1022.97547612303 451.110188998251 13:08:15
1023.16200967622 451.998277822196 13:08:15
1023.43647046484 451.580096079718 13:08:15
1024.70202868183 449.220723852478 13:08:15
1025.20634847024 448.018102158628 13:08:15
1024.87093086604 448.362539414173 13:08:15
1024.60850070758 448.391622341735 13:08:15
1024.20148250829 448.00186621604 13:08:15
1023.12062773111 447.988546420513 13:08:15
1022.98281782449 448.527655381341 13:08:15
1023.31003230743 435.917277780438 13:08:15
1028.77386597993 272.096760256297 13:08:15
1028.82500226305 269.594977637646 13:08:15
1028.51645127147 268.386972378977 13:08:15
1028.49150666713 265.466218714263 13:08:15
1027.34792202627 268.351123956185 13:08:15
1026.91469209555 270.477093490992 13:08:15
1026.9097488711 268.941186497107 13:08:15
1026.68541656714 268.705121246035 13:08:15
1026.41952207995 268.390523253626 13:08:15
1027.73554619956 268.629300935149 13:08:16
1027.39076133193 268.51777337871 13:08:16
1028.07578433295 267.486691197194 13:08:16
1027.83480966685 268.011208515912 13:08:16
1027.23239255474 268.069993560815 13:08:16
1023.00315556263 267.82057399679 13:08:16
1023.02142766084 268.061079664912 13:08:16
1022.27406468907 269.764158405637 13:08:16
1022.05147965605 270.241554653229 13:08:16
1025.78582248862 262.847608489506 13:08:16
1027.04278911818 262.041594077721 13:08:16
1024.16911185134 263.612122992937 13:08:16
1014.62339496939 261.937484235958 13:08:16
981.147355041464 267.121361718865 13:08:16
949.265586231863 265.238094239604 13:08:16
916.800885177737 264.500836026073 13:08:16
892.455054037995 263.928139183297 13:08:16
828.999215158003 262.638434319973 13:08:16
806.905642821353 263.060972370546 13:08:16
806.744879043966 265.16000358144 13:08:16
806.65564980237 264.6772346413 13:08:16
805.515699415763 259.727740250081 13:08:16
803.817291519162 260.290346274665 13:08:16
802.518841892422 259.14483610109 13:08:16
803.514854492401 257.550837580347 13:08:16
803.903440019512 257.416160001168 13:08:16
804.643177001592 259.420028600881 13:08:16
804.339712314029 261.728233580672 13:08:16
804.94756877605 263.922607062234 13:08:16
805.473687593393 264.782944039563 13:08:16
805.780078051145 266.737637269262 13:08:16
805.790402315266 267.312994897127 13:08:16
987.148582363628 432.957706167207 13:08:16
990.785441908336 435.476191151213 13:08:16
994.160838442339 438.256296526049 13:08:16
997.840873993375 442.195718835042 13:08:16
998.034284915338 442.85708185521 13:08:16
998.50622813316 444.101944452128 13:08:16
997.643185732018 445.658094415534 13:08:16
996.80005965059 445.380956545168 13:08:16
997.159439659281 446.33940706366 13:08:16
997.829621267802 444.859918468914 13:08:16
999.390806175045 443.691859793947 13:08:16
999.773987205954 443.523400867489 13:08:16
999.950036913455 442.799405735332 13:08:16
1000.35399204041 442.729650610688 13:08:16
1001.76646746717 442.5122725252 13:08:16
1001.90368451578 442.384426184457 13:08:16
1000.30181145766 443.144305927706 13:08:16
999.820835927962 442.974421259867 13:08:16
1000.50219603519 441.299797919738 13:08:16
1000.08171103766 441.129380396956 13:08:16
997.635936341264 442.505964562237 13:08:16
997.196272274592 442.468033384577 13:08:16
998.782884821824 441.2363322704 13:08:16
1000.58002716985 441.49289680974 13:08:16
1001.24812173339 441.753687656085 13:08:16
1002.03672620745 442.710305740396 13:08:16
1019.80656415394 410.457307254785 13:08:16
1022.1010696753 407.146610520132 13:08:16
1026.59613157649 394.793117412141 13:08:17
1029.22981943095 387.427858061403 13:08:17
1032.53844949492 383.135854758097 13:08:17
1033.23075930524 383.25720854703 13:08:17
1037.39935637187 385.622406379749 13:08:17
1037.36009436544 385.215142647722 13:08:17
1037.01101419136 384.79869604022 13:08:17
1036.26910396464 383.988133330415 13:08:17
1036.84301483979 383.045771114486 13:08:17
1036.68931428452 381.143718115038 13:08:17
1036.47123846298 382.007048779229 13:08:17
1036.4625789479 381.788872365487 13:08:17
1036.72455372195 381.186992406535 13:08:17
1039.65106755452 379.777991372573 13:08:17
1039.19852240564 379.88277512891 13:08:17
1038.51011121637 379.859592367805 13:08:17
1038.85576133925 380.127674259847 13:08:17
1039.08321515547 380.334064409394 13:08:17
1039.05178922045 380.20030373734 13:08:17
1037.74455644 381.401829532964 13:08:17
1036.46225630541 381.386419617876 13:08:17
1035.29893139662 382.197491692009 13:08:17
1035.18186414305 384.954616466148 13:08:17
1035.44914768412 384.059101951772 13:08:17
998.417760619953 599.608752672656 13:08:17
965.326146892009 791.93903569343 13:08:17
963.098145128195 803.983138687703 13:08:17
961.179204375049 816.911398251589 13:08:17
961.639259118568 822.223113441655 13:08:17
964.465464615629 828.987879921989 13:08:17
959.636266391329 824.72917939249 13:08:17
959.743642917145 828.027236842464 13:08:17
962.482941085312 830.241987431343 13:08:17
963.121399233223 829.491992499324 13:08:17
959.113661103693 824.062344756052 13:08:17
958.895938368247 823.835423982298 13:08:17
960.309462512235 827.25921019351 13:08:17
961.032921652744 827.36590348074 13:08:17
962.061274855268 825.034868124939 13:08:17
961.542661876862 825.57572098123 13:08:17
958.851017163131 826.567200717053 13:08:17
957.573168239832 826.230620957955 13:08:17
956.869559809728 827.669647310465 13:08:17
958.164647732059 830.045343375479 13:08:17
959.464321519113 830.018072320851 13:08:17
958.779703550031 829.42692050783 13:08:17
959.516442160774 827.823617736339 13:08:17
958.385630833536 827.003280292291 13:08:17
958.147722979301 826.886196817598 13:08:17
957.602258743692 825.515373675941 13:08:17
955.75365276804 825.946003745544 13:08:17
955.139078248958 825.66455936572 13:08:17
956.678190204156 825.588891639627 13:08:17
957.68394308417 825.63164798048 13:08:17
956.955995210025 824.011719957043 13:08:17
957.031587593626 822.943194347918 13:08:17
955.670264334748 823.065546498936 13:08:17
955.056082687142 823.047610779735 13:08:17
953.163692871505 823.818301935973 13:08:17
952.056599664169 825.203529216685 13:08:17
949.584566356341 826.583673278827 13:08:18
950.428719968068 826.728610551913 13:08:18
951.274679970772 827.00822164631 13:08:18
954.207996622695 828.043310844403 13:08:18
954.596266171551 829.663640240098 13:08:18
954.753306314948 830.027356907771 13:08:18
954.485217136047 830.407924403971 13:08:18
953.678863512003 829.680300249326 13:08:18
954.11927427962 829.398514323487 13:08:18
954.683210950221 829.206088543834 13:08:18
957.587346942471 828.369708224444 13:08:18
958.827100939381 827.996295453692 13:08:18
960.272005262492 830.45308771213 13:08:18
959.478863243383 830.927505972093 13:08:18
959.493024600027 831.100030577973 13:08:18
958.392726115978 830.972357314834 13:08:18
957.682718801206 831.562495555862 13:08:18
957.771719803586 830.829143340557 13:08:18
957.529784686564 829.88723930719 13:08:18
958.593636858555 830.742674894831 13:08:18
959.707459383199 831.822421315597 13:08:18
960.032953822723 832.141195976393 13:08:18
961.072543418054 833.447324258242 13:08:18
960.974754532273 835.036688698551 13:08:18
960.126003746346 835.19281886717 13:08:18
961.194493397722 835.10073695301 13:08:18
960.555386899197 835.764632546845 13:08:18
957.456721024442 832.288498512739 13:08:18
952.44024781777 826.78859976864 13:08:18
956.999795652113 830.086977431225 13:08:18
972.41237763694 821.710619795975 13:08:18
973.848294786895 820.706443494882 13:08:18
981.098583966946 818.106299129345 13:08:18
985.534659004706 816.268820502112 13:08:18
991.914737783159 811.135814600876 13:08:18
991.692418980415 811.240402865267 13:08:18
990.911246501833 809.844189648794 13:08:18
992.986816920779 810.165039872673 13:08:18
993.779323036198 810.343803950774 13:08:18
995.009747201241 810.525391906803 13:08:18
994.353262607774 810.77110114789 13:08:18
994.182710051307 811.118882600849 13:08:18
973.638920570747 814.037692094916 13:08:18
978.740905636133 813.063157711651 13:08:18
858.201624533954 805.554811137195 13:08:18
807.25442942362 801.444738397156 13:08:18
772.957023011615 795.777186014719 13:08:18
739.307069165162 792.45092626325 13:08:18
723.837133831389 791.312523002819 13:08:18
722.774227625833 789.684924491378 13:08:18
722.833411739465 790.035538464408 13:08:18
721.034558004289 789.37678114749 13:08:18
720.363906062211 789.59062653012 13:08:18
720.388737018162 789.701336370999 13:08:18
725.19982925081 792.282967449861 13:08:18
724.82701998758 792.778188165526 13:08:18
724.669312358137 793.015229750217 13:08:18
725.184859523411 793.539834367688 13:08:18
725.447180977634 795.055000406409 13:08:18
725.38038034285 795.027316229962 13:08:18
723.743978168918 794.382449326853 13:08:19
722.229692253994 792.451219933583 13:08:19
722.649696817023 792.622180262241 13:08:19
722.396045189516 792.371087457307 13:08:19
723.460795535429 790.188886364803 13:08:19
724.901753781435 791.277457969282 13:08:19
725.022237113322 792.484661068007 13:08:19
723.885845559337 795.112854629109 13:08:19
724.31858314143 797.808373976369 13:08:19
724.658785471363 798.610511000708 13:08:19
724.355404606507 800.711511549518 13:08:19
724.662144210645 802.005718343401 13:08:19
726.040620621004 803.61733557051 13:08:19
726.581340884606 803.252584783906 13:08:19
727.430366214051 802.839128021478 13:08:19
728.44026975915 802.105848949738 13:08:19
770.673112006606 796.468140541226 13:08:19
773.807756908128 796.243279625323 13:08:19
776.437256973385 796.206121576735 13:08:19
779.03797737584 796.481166211803 13:08:19
783.055777869592 797.838595270157 13:08:19
784.974019332397 800.271607725916 13:08:19
783.436010577875 799.392316015804 13:08:19
785.316730410344 800.926195668035 13:08:19
785.701222314285 801.023134535454 13:08:19
786.502826752789 801.862571697558 13:08:19
786.21594582709 801.80591158322 13:08:19
786.103808826073 801.695249755594 13:08:19
785.172107975381 799.065773922046 13:08:19
785.201103325401 798.921972536075 13:08:19
784.885155770271 798.863336573143 13:08:19
783.995663545537 799.430042098927 13:08:19
786.2962474955 801.682582710034 13:08:19
786.370014468987 801.730970234739 13:08:19
785.073860880539 799.594441282785 13:08:19
785.049836080214 799.459570957867 13:08:19
785.691234369204 799.866132668006 13:08:19
792.48772672387 799.727699748903 13:08:19
1042.0642462053 802.808792698591 13:08:19
1058.69516280894 802.293579727566 13:08:19
1076.05734627284 801.944624297236 13:08:19
1090.79813577351 800.977970422991 13:08:19
1090.42364474809 800.715555946067 13:08:19
1088.89115337458 799.510890407578 13:08:19
1090.66487826857 799.860591778944 13:08:19
1091.97056061683 801.764841277968 13:08:19
1089.64612040547 802.206656327249 13:08:19
1089.52246249105 800.472702796283 13:08:19
1090.7474898351 797.62733945949 13:08:19
1090.11929588273 797.873563524181 13:08:19
1088.98590032467 797.59003750616 13:08:19
1088.70081602775 797.233038844078 13:08:19
1089.62887759925 797.409141675911 13:08:19
1088.98780816677 797.517083198488 13:08:19
1088.86854142983 797.662203273937 13:08:19
1087.69981155293 798.810741022129 13:08:19
1089.16895907116 800.095110832061 13:08:19
1089.05856966383 801.138402161979 13:08:19
1089.4045545135 800.95100310048 13:08:19
1090.95377360574 798.664171810751 13:08:19
1090.96147612095 799.790122043907 13:08:20
1091.10761855955 799.893643659719 13:08:20
1092.3343828156 803.329808230661 13:08:20
1092.87415565865 804.946068367275 13:08:20
1091.366290942 805.322494519312 13:08:20
1096.7563084772 805.99275445255 13:08:20
1190.11298873069 805.994259316881 13:08:20
1211.36447483385 806.936275929565 13:08:20
1224.088900729 806.964866334705 13:08:20
1238.67865143046 807.745410589356 13:08:20
1238.62175971744 808.209627066208 13:08:20
1240.1545197405 808.222665036962 13:08:20
1242.19969383613 800.724096722616 13:08:20
1242.84702814105 801.842306758631 13:08:20
1243.88596011937 803.224641600852 13:08:20
1243.6046533595 803.769576459595 13:08:20
1242.63658795859 804.329293667534 13:08:20
1243.24516993781 802.513314918053 13:08:20
1243.72345862219 805.005114949543 13:08:20
1243.53314011832 805.779375724997 13:08:20
1243.85281027425 804.330945404506 13:08:20
1244.10702626679 803.841448946156 13:08:20
1243.57148671668 803.139983985094 13:08:20
1245.89778979063 799.56605214228 13:08:20
1245.19371512564 800.176886753866 13:08:20
1244.40336011364 799.51590212598 13:08:20
1244.58410483857 800.041810361924 13:08:20
1245.4041444892 799.984949741618 13:08:20
1245.90459926761 799.178673189527 13:08:20
1245.72923567754 799.463063226285 13:08:20
1245.52215500616 799.635806865269 13:08:20
1245.70795601611 799.394189570992 13:08:20
1244.14634966492 800.322582558372 13:08:20
1243.63780914931 801.053879993536 13:08:20
1243.66822869625 800.631247809163 13:08:20
1244.11081900623 799.840407294355 13:08:20
1243.71642617361 800.229151859689 13:08:20
1246.29705304252 807.081891846698 13:08:20
1247.95481142596 809.823784645607 13:08:20
1248.47425577071 806.201264796572 13:08:20
1248.63100204663 806.574407012872 13:08:20
1248.61682368015 807.179756532845 13:08:20
1248.7539816042 806.024275015329 13:08:20
1250.7141940125 801.4751680894 13:08:20
1252.10145629837 795.114657302227 13:08:20
1252.63118661535 793.502756171998 13:08:20
1252.77091153569 794.970268093147 13:08:20
1250.41659328995 794.762051010373 13:08:20
1247.5340417072 796.314388622462 13:08:20
1247.03336540215 797.342395432529 13:08:20
1247.98143596162 799.714660470403 13:08:20
1247.98054378507 800.663296810393 13:08:20
1247.44796692747 800.467669953058 13:08:20
1248.50112311312 802.520388683887 13:08:20
1250.69591918299 803.365014927852 13:08:20
1251.17402692828 801.987628501315 13:08:20
1251.3828693932 799.00701991864 13:08:20
1251.40138931161 798.546213841906 13:08:20
1251.51101881838 797.338539339473 13:08:20
1248.54443882878 797.120236419443 13:08:20
1063.98098754749 819.867246967155 13:08:21
1056.71858357557 820.809788792454 13:08:21
1049.72299748585 820.224160987907 13:08:21
1046.09867824119 819.14316297436 13:08:21
1046.25592569047 819.474362293744 13:08:21
1046.30611164622 814.284323561249 13:08:21
1047.63242143587 814.286986810209 13:08:21
1047.82017843011 814.111865936504 13:08:21
1048.76669967802 813.457394460489 13:08:21
1049.00749969504 813.766363067695 13:08:21
1045.97683294045 816.401309044226 13:08:21
1047.59564419259 814.795836381181 13:08:21
1046.80153044564 814.82919176617 13:08:21
1046.59833074755 815.174833286096 13:08:21
1048.33232717604 816.500040614572 13:08:21
1048.55090546182 816.198304220172 13:08:21
1048.02548889368 816.649731633141 13:08:21
1045.79778248342 818.055256576655 13:08:21
1043.74729769295 817.40509786744 13:08:21
1043.01072424422 817.073348371733 13:08:21
1047.2930273708 816.33396227474 13:08:21
1046.75957186048 816.708908547719 13:08:21
1047.57034268402 815.228669839844 13:08:21
1006.30431463289 813.835968980579 13:08:21
978.159945661039 810.251322951403 13:08:21
953.926982507849 807.286600316008 13:08:21
928.965450640985 804.23737421928 13:08:21
903.766108708761 800.80337775482 13:08:21
811.564472287391 788.936972219035 13:08:21
812.295087810339 791.942841028006 13:08:21
811.8687115725 791.359471135107 13:08:21
811.769837555484 792.307996083261 13:08:21
811.752183553083 792.337758746613 13:08:21
811.668827021809 793.771479988848 13:08:21
812.029338875459 793.807984624588 13:08:21
814.541610073086 793.373850094039 13:08:21
816.749550846094 793.595111785288 13:08:21
817.600440191989 793.644863150723 13:08:21
817.158193336509 794.66250986008 13:08:21
816.363550151595 795.833769595519 13:08:21
816.467754000164 795.697233843063 13:08:21
815.78956609798 795.356640080288 13:08:21
813.460478791029 795.002152014079 13:08:21
811.863591938843 797.093633289567 13:08:21
811.200396958035 796.34505947381 13:08:21
810.768379726871 796.608547338926 13:08:21
811.056650728843 796.287512077283 13:08:21
811.20741540553 796.259305190243 13:08:21
813.074800764953 794.748422421003 13:08:21
813.466747052542 793.875409931428 13:08:21
813.494205974164 794.046188071944 13:08:21
814.315688404751 795.480285812381 13:08:21
814.778335878947 796.247961238531 13:08:21
812.902240530118 797.517202156981 13:08:21
812.323981840926 797.263374497972 13:08:21
812.36487165328 796.89963535114 13:08:21
811.904567732928 797.013132675621 13:08:21
811.244644785991 797.052574464931 13:08:21
811.411818833143 796.269693254178 13:08:21
812.103191700346 795.654613541285 13:08:21
811.791241346084 797.879429970815 13:08:22
813.406976664379 801.420599879897 13:08:22
813.01435787817 801.057962427047 13:08:22
812.017539229737 799.175253123365 13:08:22
809.775109140917 798.080336684164 13:08:22
809.597844063343 799.008515487151 13:08:22
809.977156269441 799.775313151834 13:08:22
810.973402156473 798.219052140399 13:08:22
813.362284991368 796.551328486882 13:08:22
814.750482368173 797.148995518002 13:08:22
815.078202815498 797.849373160232 13:08:22
815.666214925514 797.772880533376 13:08:22
816.577333854987 796.638065725989 13:08:22
817.483791958872 798.571410459172 13:08:22
817.771058368679 798.977347338591 13:08:22
817.416992326435 799.546673727034 13:08:22
817.901335758296 799.125407861386 13:08:22
819.037614719161 797.330197302138 13:08:22
819.444183524833 796.781442037928 13:08:22
818.18713017856 795.627217409709 13:08:22
816.645046801849 793.566182750184 13:08:22
815.42031189323 793.26142268582 13:08:22
816.134592450129 793.50093452918 13:08:22
817.370789109218 798.191972531343 13:08:22
816.84825843004 799.379640869158 13:08:22
816.957488575694 799.497715641461 13:08:22
817.978133946364 800.095480426369 13:08:22
818.439866009294 799.963589186645 13:08:22
818.165049860608 799.13064744711 13:08:22
817.885418041354 797.005099031102 13:08:22
817.736848658618 796.902870012163 13:08:22
817.184506695965 797.75087753117 13:08:22
816.792602288917 797.686606795158 13:08:22
816.424834075147 798.101680121217 13:08:22
816.473206475102 798.178441795404 13:08:22
