09/01/2020 11:41:48
356.715463264656 436.991271510419 11:41:48
356.679818809884 437.19407474098 11:41:48
357.551569527325 437.331011400897 11:41:48
358.054957637079 436.844235021377 11:41:48
359.109445013889 435.439220678672 11:41:48
362.177085046839 432.917297517537 11:41:48
362.574614745925 431.173618644579 11:41:48
361.880776070817 429.351293933376 11:41:48
360.611675401599 429.495184665022 11:41:49
358.52557027173 430.547627235293 11:41:49
355.265308390876 431.553170254463 11:41:49
353.181975177 432.217018817349 11:41:49
343.179050047139 431.73176930653 11:41:49
224.71039501437 417.986763777318 11:41:49
218.089679537538 417.501458963398 11:41:49
214.834981444749 418.438023926374 11:41:49
210.936992188449 420.705057055512 11:41:49
210.017083806052 419.521811260954 11:41:49
224.331156562786 422.500437153289 11:41:49
219.206006768579 425.423953531522 11:41:49
220.17897871526 425.28700906554 11:41:49
224.213366592019 426.118421305301 11:41:49
231.889152108452 423.634744450025 11:41:49
233.041419649475 423.038888150739 11:41:49
233.449556961961 423.331192866612 11:41:49
236.359888548028 425.245957920958 11:41:49
506.34396849572 450.707793048966 11:41:49
545.639067292428 451.429674407987 11:41:49
564.922368070717 451.073077342333 11:41:49
578.937897960668 452.077777599767 11:41:49
596.532130214405 454.190576876675 11:41:49
589.266460722084 455.453916442041 11:41:49
588.420007011717 455.356865927611 11:41:49
585.429901993263 457.531387050956 11:41:49
585.17372208512 456.64623273751 11:41:49
585.688533634969 455.423584889631 11:41:49
583.563039826002 454.626127416879 11:41:49
599.318816020525 451.747486270063 11:41:49
723.43182774115 450.185336555961 11:41:49
1008.95179015461 452.872086387903 11:41:49
1086.95416972574 451.728627819974 11:41:49
1135.85498836422 450.128319469381 11:41:49
1199.17651935053 450.057503930494 11:41:49
1198.09870515109 450.560737514376 11:41:49
1204.72187500025 444.030559063722 11:41:49
1209.70479336248 442.868791257786 11:41:49
1210.33533511873 443.985557728632 11:41:49
1212.47938991675 440.521325103486 11:41:49
1213.32002686839 439.390322429209 11:41:49
1213.86903640716 438.254661616479 11:41:49
1213.95987284191 438.178898638345 11:41:49
1219.25557004709 437.930810279221 11:41:49
1335.43589329069 441.357411016929 11:41:49
1364.55686736756 441.480857899293 11:41:49
1386.84639984852 441.434601286864 11:41:49
1403.00279168163 442.216548532554 11:41:49
1400.09123264142 441.684322971807 11:41:49
1397.40540328284 443.012255366574 11:41:49
1394.92465577794 443.505178454816 11:41:49
1395.93674361133 443.386039560639 11:41:49
1396.93273377712 442.313465121495 11:41:49
1397.11775257255 442.225218509634 11:41:49
1395.53843548407 443.846326068947 11:41:49
1393.36450188984 444.066524643204 11:41:49
1394.76558747682 445.137104798017 11:41:49
1391.91582799022 451.865957428109 11:41:49
1391.24665989159 453.999086678177 11:41:49
1393.47953304277 450.468297849364 11:41:49
1395.46855416328 448.28438689727 11:41:50
1396.033139358 448.150281994437 11:41:50
1397.86485993939 449.123185476614 11:41:50
1398.91950429129 450.427924473889 11:41:50
1397.43536089115 449.464851665508 11:41:50
1397.5370722098 449.528384306935 11:41:50
1398.39865219543 448.852512010816 11:41:50
1398.46532248643 449.156883759568 11:41:50
1396.97320820197 449.90321981709 11:41:50
1393.80838617617 450.547821813209 11:41:50
1395.35967958823 449.689755287846 11:41:50
1394.54518884385 447.921361922071 11:41:50
1375.69657515063 448.569262636699 11:41:50
1015.88700968667 447.004328420279 11:41:50
1007.93648696194 446.600437386721 11:41:50
999.059927502751 445.200349048118 11:41:50
987.068700595407 443.756969972814 11:41:50
986.917148809357 441.70238612995 11:41:50
985.487925658895 438.207981623088 11:41:50
983.967029358064 438.541272255907 11:41:50
982.697802838648 438.166995855856 11:41:50
981.135736863699 441.851496909852 11:41:50
980.555203732725 441.868486405962 11:41:50
980.023279702352 442.378919573355 11:41:50
980.196556589084 442.414496570341 11:41:50
980.666661775279 441.078961535012 11:41:50
979.222497462598 436.13184925661 11:41:50
978.542111729728 436.144267415948 11:41:50
980.254348992712 436.820931938949 11:41:50
980.488409578256 436.821002530705 11:41:50
978.793298056196 434.641202585857 11:41:50
978.086864988044 435.137063655644 11:41:50
978.124503230052 433.371195374654 11:41:50
980.009812638221 432.913466404317 11:41:50
979.251173132792 432.592410175178 11:41:50
979.089430845107 431.742975126383 11:41:50
979.270954768869 431.324370713958 11:41:50
978.72114148726 426.944337456889 11:41:50
967.946602461661 428.5456942403 11:41:50
918.406014986969 457.383851024733 11:41:50
916.817727660656 457.870832538263 11:41:50
912.781914607939 459.870464683932 11:41:50
911.520166173424 460.440807502341 11:41:50
904.596124350335 463.725387479817 11:41:50
900.651337857002 467.078415689203 11:41:50
901.310790226154 466.193241036438 11:41:50
900.696589534095 467.141612654052 11:41:50
902.09459621768 467.888667791146 11:41:50
903.483120808379 466.261529955688 11:41:50
905.752293008391 466.761462980174 11:41:50
906.361033249793 469.461733907086 11:41:50
904.066088334024 470.798645847 11:41:50
901.910344490601 472.981461022283 11:41:50
901.784961720864 474.047054504298 11:41:50
900.688063406849 475.263117787818 11:41:50
899.911097531084 475.923605747121 11:41:50
899.561180723262 475.46797191747 11:41:50
902.609440076381 474.956633155814 11:41:50
903.045745161075 475.65501064182 11:41:50
903.318440752593 476.073608413036 11:41:50
904.683304004236 474.34014426676 11:41:51
903.749708646141 473.978605209335 11:41:51
902.340418646927 474.856575606467 11:41:51
900.847195237734 475.81149839341 11:41:51
899.282309389554 475.719658709243 11:41:51
898.735835268257 475.443314456304 11:41:51
898.744811976643 474.868564611016 11:41:51
899.146690875236 471.339677698303 11:41:51
898.448923433512 472.348442682785 11:41:51
727.104470896166 869.605737980352 11:41:51
727.104470896166 869.605737980352 11:41:51
1091.14389269056 739.740923704307 11:41:51
1230.61249999518 678.006908486589 11:41:51
1059.18836555579 693.083542330035 11:41:51
937.229677044383 700.648809023346 11:41:51
956.312824408731 632.243145226444 11:41:51
925.294808706439 611.762035371601 11:41:51
924.826982015722 604.133969932855 11:41:51
898.814194502998 586.040183107725 11:41:51
904.144781416722 570.450742308277 11:41:51
903.411196077074 562.349398416267 11:41:51
903.03162658396 552.497147678467 11:41:51
905.942928698718 551.702186442953 11:41:51
909.375789981746 552.493277031427 11:41:51
907.217211077468 553.765986221095 11:41:51
896.977192645632 563.439535061831 11:41:51
894.295986074511 583.755860315868 11:41:51
898.950114123995 620.386955185374 11:41:51
899.99501932888 630.215177451047 11:41:51
900.671339318697 644.624949602148 11:41:51
901.381763773502 669.463532008627 11:41:51
904.005753983974 719.834879460146 11:41:51
903.391074274713 720.432648358955 11:41:51
902.410626417422 718.169792087002 11:41:51
901.791923171045 717.283710988513 11:41:51
901.282400252915 715.212831496879 11:41:51
904.020747536428 711.840905206388 11:41:51
902.971364872449 711.841803747687 11:41:51
903.406464187002 710.465560250709 11:41:51
901.071363697797 711.029700941434 11:41:51
891.686297738741 719.987989151751 11:41:51
883.927226990061 722.493085689994 11:41:51
881.470287587376 721.459105796804 11:41:51
881.769810349692 719.494553294206 11:41:51
879.345733936849 713.568941704605 11:41:51
879.750732451576 714.060941200612 11:41:51
881.495720170416 701.765560990896 11:41:51
910.096563846782 502.74909068891 11:41:51
912.209419289936 489.121036486337 11:41:51
914.187883684621 478.498217399047 11:41:51
917.952631563123 465.799823459659 11:41:51
917.711317762126 464.007631739313 11:41:51
919.882311251589 466.779148180958 11:41:52
921.858273019628 462.588565161532 11:41:52
923.367969526243 459.206103684843 11:41:52
924.2372111617 460.956734518525 11:41:52
923.66308260782 460.947077500443 11:41:52
923.241454453954 460.405782379149 11:41:52
922.073107533841 460.264827975853 11:41:52
919.065329228496 460.845642817768 11:41:52
915.9955482653 459.973148234186 11:41:52
915.17618418641 458.52756252454 11:41:52
915.024930948548 457.965980822587 11:41:52
914.730865944096 457.015208796862 11:41:52
913.785215777613 456.838626452424 11:41:52
914.198502859027 456.393901179911 11:41:52
846.998392167873 231.94034906516 11:41:52
834.109205644353 190.748136864587 11:41:52
827.117666704848 166.972402669348 11:41:52
824.80626553386 157.93702114373 11:41:52
825.353179117774 159.404490480155 11:41:52
826.259924481096 162.021593799938 11:41:52
825.672532265922 162.819599187982 11:41:52
824.588015076861 166.045531888335 11:41:52
823.147197432312 168.970469525512 11:41:52
822.9514145643 171.671335094864 11:41:52
822.494459215447 173.927619508125 11:41:52
820.821267808861 176.946452822621 11:41:52
833.095635862642 201.997302468875 11:41:52
840.381931278025 224.736211373162 11:41:52
852.937575541142 296.687693424445 11:41:52
868.975018123778 404.162864734823 11:41:52
871.974191108713 428.537125101909 11:41:52
878.731966734218 478.860253336449 11:41:52
879.315280504522 489.502252261483 11:41:52
879.347055088883 485.27776726737 11:41:52
878.815142675182 493.945636988571 11:41:52
877.607145830587 493.004240379129 11:41:52
877.79149656875 492.792071480324 11:41:52
877.409889862177 488.991728619031 11:41:52
855.892414646186 383.334934280903 11:41:52
855.359605962713 381.530466245976 11:41:52
855.13908050333 378.211870881746 11:41:52
855.090309246984 374.918670157398 11:41:52
857.31625138745 374.821807323097 11:41:52
858.115930911609 374.586235974282 11:41:52
858.898604949254 375.73686344252 11:41:52
858.676395808141 372.374907131042 11:41:52
858.096059013517 370.039025985914 11:41:52
857.40958934979 369.487695489014 11:41:52
