20/01/2020 12:54:05
1021.47177244205 360.771323739052 12:54:06
1022.94832391368 360.708216719889 12:54:06
1024.76316627686 361.033620616936 12:54:06
1023.55241307175 360.016778140838 12:54:06
1025.38433654909 360.636217714145 12:54:06
1027.64787992645 359.857387294029 12:54:06
1029.49262959695 359.976378435757 12:54:06
1055.99936635164 356.210128568413 12:54:06
1263.68806957973 313.455501922109 12:54:06
1274.85821387001 310.630800227934 12:54:06
1282.81054796702 308.632487999278 12:54:06
1291.44318224114 306.99221751301 12:54:06
1296.61561517951 306.059738617202 12:54:06
1307.08895464559 303.832162803249 12:54:06
1308.9040195703 304.306356967353 12:54:06
1309.53815767197 305.192324496139 12:54:06
1309.5163459639 305.313990599542 12:54:06
1310.27475564919 303.372230377138 12:54:06
1309.89320575758 302.474588983088 12:54:06
1309.70045182382 302.427807807466 12:54:06
1309.32527869624 302.627342382375 12:54:06
1310.0415066711 302.790059820813 12:54:06
1310.77228440528 302.807544825133 12:54:06
1314.70964025549 304.12121958785 12:54:06
1317.71603067535 302.893338242337 12:54:06
1325.49618605046 298.225188773004 12:54:06
1329.97348026418 296.662302478633 12:54:06
1345.95146701145 291.542645612724 12:54:06
1354.05078152542 287.983858681688 12:54:06
1357.82604562907 286.798823435351 12:54:06
1368.46038851022 280.682309813715 12:54:06
1376.70975573071 276.753347414731 12:54:06
1377.80565389943 275.303728076175 12:54:06
1379.91748367032 275.304785439926 12:54:06
1379.32995757969 275.507723595465 12:54:06
1380.0397314137 281.701153091309 12:54:06
1379.89531439843 282.654013041476 12:54:06
1380.06896244955 281.886133047789 12:54:06
1380.07025532658 281.309428324324 12:54:06
1379.3212591598 285.193325262467 12:54:06
1379.48721632249 286.04234124505 12:54:06
1379.34071731935 287.495220801333 12:54:06
1379.351149665 287.696888478112 12:54:06
1380.50929988244 285.51824940874 12:54:06
1381.95613356498 285.196582281672 12:54:06
1382.01433158331 285.081877843477 12:54:06
1381.03640036505 285.834166907512 12:54:06
1381.0002252837 287.248573352241 12:54:06
1382.11529625042 287.868116816601 12:54:06
1381.96345017923 287.18408385574 12:54:06
1382.09327446642 285.991154471017 12:54:06
1381.73358607711 286.411644428533 12:54:06
1381.55913101312 286.629976379448 12:54:06
1380.70777129436 288.077136061989 12:54:06
1380.84376490416 288.171224538182 12:54:06
1380.44761878934 289.047637547121 12:54:06
1380.49271966741 289.67730829272 12:54:06
1379.44795166337 290.862781201521 12:54:06
1379.50985261231 290.267308077041 12:54:06
1379.22057187036 290.249094511537 12:54:06
1378.91516100847 290.573525386064 12:54:06
1379.07255500048 289.344838673707 12:54:06
1380.27017407653 286.527535668815 12:54:06
1379.98011285385 286.624925114744 12:54:06
1379.06107572638 288.00240136352 12:54:06
1377.73377734549 288.249823232758 12:54:06
1377.14352004883 287.74459756908 12:54:06
1376.44864760185 287.598095192918 12:54:06
1375.6446928083 287.792288353105 12:54:06
1375.66782424942 288.235418441937 12:54:06
1375.65209654365 288.786906273235 12:54:06
1375.20519725886 290.110209480854 12:54:06
1375.05477188992 291.63002535731 12:54:06
1374.72402787461 294.87662979927 12:54:06
1374.81519173005 294.329720244438 12:54:06
1374.78110984693 293.085306256103 12:54:06
1374.63288841662 294.354200553962 12:54:06
1374.30897879458 296.511738218911 12:54:06
1373.50447782126 299.533467215017 12:54:06
1373.69761229406 303.041700172493 12:54:06
1372.15918527137 306.115830946922 12:54:06
1372.34730025014 304.546570860022 12:54:06
1380.99659460501 302.618802385349 12:54:06
1386.55631142807 301.479467609755 12:54:06
1400.03197825514 291.558452618921 12:54:06
1618.11425840772 155.62845588778 12:54:07
1638.64096241677 142.638044291141 12:54:07
1651.95962686264 133.796732051632 12:54:07
1663.92440238292 124.871399888572 12:54:07
1675.0583362959 116.727517850229 12:54:07
1704.98035599581 95.3896172650723 12:54:07
1706.9898226871 91.028184530971 12:54:07
1707.78143714857 89.7738752763085 12:54:07
1707.52993107374 91.6823969173746 12:54:07
1706.88893693728 91.1686152908104 12:54:07
