15/12/2019 17:32:40
391.541543698404 314.516377045579
393.869276670891 314.311839306503
393.149819177695 315.719078656293
392.449757791144 323.195263289978
391.864726257974 323.173298099453
391.525788656044 327.31652316751
392.174211813892 329.835643359378
400.326259990855 330.686569578835
423.88707117111 338.167325555878
669.750223876455 405.927120404862
931.041242610732 484.176058066464
1001.08718045068 518.674187620159
1048.07715505093 538.934396412297
1082.58151611401 557.003235179334
1092.71156716731 561.035175304739
1089.99599926443 568.89229262705
1089.69243856445 566.22134899594
1092.56951747634 568.926142133246
1099.62350154598 569.551431193083
1104.22568980594 566.663863209899
1102.40980378883 569.783108901727
1093.09783104251 564.431106653459
1088.59409747173 561.652591481443
1091.56739954145 561.975784554951
1090.06263791185 556.496667716051
1097.06049754736 551.48622729187
1095.65456534219 552.720303804347
1093.74478061107 554.137201476276
1097.58947762058 550.224298454423
1100.83170024651 550.391915136298
1105.76151347464 553.58724806452
1107.33753551151 553.483430682268
1108.64782523561 560.25676627009
1150.82166441395 559.542862485584
1264.48535678914 561.226224939335
1293.70981900296 557.577367998105
1317.39927891132 555.626616104375
1341.40313063617 553.703484953443
1445.45768314234 542.114833412014
1567.38742607849 525.166819522874
1569.90922153964 522.427104294012
1567.78452432478 522.133679125037
1566.36239852713 517.349804180046
1565.23849222415 518.208953535767
1566.16587217896 517.856207085894
1568.13012511434 519.406758114098
1569.84759539337 519.026594821571
1573.71781571502 517.821936058411
1592.00017233973 512.77821499071
1583.6650850136 515.364604034168
1576.57735250149 510.004982780716
1576.58127814521 509.197833519017
1599.10133471523 511.516589479881
1595.62731563908 509.83993528716
1586.89903319176 509.343805728686
1589.48291811874 505.541142098012
1599.77509354408 507.404608669413
1603.19742475896 510.213311726042
1591.95195578867 510.23043830926
1558.41231218372 540.129148795583
1385.650234398 601.156321623787
1362.00804664599 611.115996432601
1353.03329655008 615.968989133135
1351.17909251201 616.194696754837
1240.46486131059 648.0113535899
1239.80663693693 655.847114954368
1244.92707465606 656.152512907958
1244.1794209541 657.928334316116
1244.49139514536 658.849272972365
1250.69726011298 662.775241496927
1247.42571414223 661.688004484049
1233.88950294511 653.036245625733
1241.03008561272 652.232821038549
1228.93115885371 651.833728789316
1171.24835904355 567.755736412157
1139.17900817659 504.28137312485
1095.96294458117 443.911968943678
1092.49678603377 437.535038209373
1090.64860302608 430.502532666085
1083.00452930761 416.600448109735
1080.30344664752 405.069769145543
1092.48373486066 402.375556686441
1085.39395152729 404.19262848918
1088.73219573127 402.514318113482
1082.8637201934 399.419643773013
1081.57287202372 390.340127602359
1080.68538888947 387.43133488155
1076.71068375696 378.918383170633
1077.81725013911 369.718218843958
1072.02448971841 370.013978533583
1071.57757430012 365.048435772308
1073.04844281649 353.831237595585
1072.64962825028 357.848879193067
1073.22915431529 358.944432104317
1074.92589847363 357.284045033437
1074.41570051253 359.555116107768
1074.20917972172 359.606028596147
1075.35199388326 359.861291544535
1074.56108104587 361.723837516763
1057.56476886026 347.277149260109
1054.7396664659 347.539330727767
1056.18291515158 356.250812828666
1056.02840412509 357.196555792313
1059.61656568869 359.552291777634
1061.21847668336 366.52447284977
1060.73518789921 364.57044612704
1059.51684371024 367.539509547225
1059.68751272971 373.202371691119
1057.44222401799 372.45175339748
1056.79008454445 373.088403881089
1057.40480353448 373.385382940929
1059.06831464117 377.10261370874
1059.93637452455 377.905849303274
1061.3835717282 375.8452343872
1063.4721035787 375.706042504399
1061.00325131205 375.828360259525
1060.45404781667 378.017172426303
1038.810805854 364.802000754108
1035.51213472335 366.241368568678
1035.34122005946 367.629387187793
1042.90872215114 372.360575526531
1047.9456189551 373.564585080403
1055.71959470396 373.265099531918
1056.95168202498 373.985391158758
1055.81852720461 376.474079818132
1056.9803787233 382.654706637024
1058.76865063962 383.436397807381
1064.50724945854 403.77175226151
1138.80785680312 480.376651949445
1045.71978025736 403.935934685367
1045.34955659481 402.562149926537
1022.83441843915 378.765484023599
1025.77427811298 377.208077760661
1034.10164482694 376.539780803801
1041.1084464524 376.047130000906
1044.11727471697 380.745859150762
1044.27128630505 379.285930303441
1041.77748925438 377.752144354479
1035.35566659208 376.785377365258
1034.90422294896 375.292508358252
1035.57553649868 368.683973827417
1034.77749119703 368.752389958963
1041.11984997577 365.777219892276
1041.40245620975 366.004638374584
1042.83836654177 366.278964008659
1037.10083182328 371.470921142327
1033.59712480876 374.439932775475
1033.45992919838 376.950892140575
1036.70997630848 376.611245134294
1034.23504592927 376.906285162186
1305.91699090776 731.212946934735
1309.31936742171 738.323054517547
1312.0825050258 743.299024066433
1315.06891812939 745.626795495435
1315.09735763096 745.122524971858
1313.93414545396 760.986226347633
1317.89759065375 755.008267406093
1317.94194564342 765.670748558482
1318.00081856689 768.578942328132
1315.68386169625 770.899021592966
1305.46537617211 770.025313807522
1312.35693240863 772.637791203003
1311.07506461385 772.037318627736
1314.77261819254 760.407848293816
1315.94555517876 758.160559054181
1317.01103103291 756.421685244063
1322.30511708784 751.813661606243
1313.88879248266 744.787589948068
1219.23533886571 617.341272778466
1058.36606366866 406.169183063303
1048.18291695318 391.713179274268
1043.42133789536 381.710266887885
1029.23512455779 360.263020434662
1026.3601127446 358.883446298043
1017.98070367078 348.153343227518
1017.22561877273 350.697506055736
1015.84805382519 353.261218317751
1022.55480071156 354.165366700752
1022.70481492374 353.865631954409
1016.02129590974 343.000868799581
1013.94392499986 388.491182810102
950.932622314683 572.245684713571
906.163718063127 693.367153987068
887.118854223031 742.941029285985
876.387689284933 773.943082519521
853.024688033355 833.142419077133
888.262574423721 839.59969266823
887.187379568418 839.509856046285
894.626280976822 843.312231568655
1237.7357954351 942.018112537734
1851.00231757524 1120.65211364679
1860.30520875461 1123.81120324127
1877.50120008083 1128.46802026202
1882.01972995384 1128.41179623998
1916.89200824487 1133.609134678
1925.75356385281 1132.27516621071
1936.32460694718 1130.30678500451
1938.88374595944 1135.53233313147
1938.70993726359 1133.6478363032
1901.85506421685 1119.87604198163
1887.24214711085 1120.92701741252
1868.21170372746 1115.51637281721
734.659770822331 1006.39488541326
301.286124295966 413.048201807388
301.286124295966 413.048201807388
301.15695195574 409.80808988705
301.132169919973 409.186466330797
301.090450447466 408.13999028228
305.956735971728 420.54053827841
320.378402376918 451.810649583632
322.470043737816 456.209762592414
334.404888901712 474.642030249644
335.754812688362 476.615029466087
341.445760739129 485.067605127788
345.562971470011 491.175894648616
352.061070526555 501.616509512408
355.388560027381 506.907526232709
363.481262741392 506.495125436238
364.161176872011 506.896351395505
361.774647107719 510.6847169013
357.576808976572 489.620286926125
342.507487970302 413.703883518623
340.937465202265 406.224874602875
336.428965583046 378.740954580428
333.385082671288 357.578766202879
334.624659912901 368.010499756543
336.081068242753 372.762254086257
341.483922001678 365.789071618394
341.640833933625 365.514399669298
332.201129769644 356.90931502534
332.050989349142 356.958655068006
328.956428951754 362.001194055092
328.82662478831 361.817037088017
328.705076355908 360.943838045236
327.936375331463 360.800362992845
328.052454726713 360.991216454363
326.486253346063 354.828228182235
325.610030256848 348.678223997152
324.935233881456 335.018667735377
324.427690915706 320.072008865327
318.387816330877 324.024872470365
274.488316763224 350.750510477759
271.649923766123 352.312628654391
243.025414503751 387.863175430527
