21/01/2020 16:45:12
180.077799040207 84.5218950353956 16:45:12
179.462680099516 82.9638843903239 16:45:12
179.097146134661 82.7427731778906 16:45:12
179.137356368754 82.9712207783049 16:45:12
179.862126357513 82.8779128719088 16:45:12
179.659440379748 83.0721117759386 16:45:12
181.087064924261 77.3729536703518 16:45:12
180.82514800683 78.3610198833961 16:45:12
180.704872525731 77.099200565626 16:45:12
179.336867219863 76.1905006560542 16:45:12
181.182907343129 76.1384733806336 16:45:12
180.35326931886 76.0894147569814 16:45:12
72.0708146247458 120.171798028173 16:45:12
65.3639759650704 123.006152388869 16:45:12
57.0042529019169 125.611192416227 16:45:12
52.3972513995607 126.739262341628 16:45:12
48.6425520944212 127.787724003896 16:45:12
45.4083465461972 128.741711353417 16:45:12
41.7233050769553 129.988610136781 16:45:12
42.8777957514905 128.926380516332 16:45:12
45.2447941539265 126.008683842435 16:45:12
44.6898044847277 123.978018282922 16:45:12
44.4673041669932 123.40649218852 16:45:12
44.1573543493813 123.760671640142 16:45:12
44.6275048517904 124.230721230072 16:45:12
45.2663910401628 124.981634764029 16:45:12
45.6684976429781 125.440284795213 16:45:12
45.8638888077773 125.612962077942 16:45:12
46.5865854943664 126.001110146768 16:45:12
49.1563012824301 130.439638038157 16:45:12
49.6177768541633 131.189499939666 16:45:12
49.887563875558 131.963007369079 16:45:12
50.5194993010227 135.899593754883 16:45:12
43.419703589744 161.951716002027 16:45:12
44.1890353238716 159.108260414084 16:45:13
44.4810105127732 170.093979802155 16:45:13
46.6117990757931 305.328109884538 16:45:13
46.1411866589093 390.590790364267 16:45:13
47.4433718098799 445.18247322049 16:45:13
48.0602401368987 478.947599922091 16:45:13
48.9673635173532 512.456260026924 16:45:13
49.6057538229152 518.188898548893 16:45:13
51.7643807899142 537.690487674417 16:45:13
51.8682283386003 537.919093725299 16:45:13
51.945284569323 537.186963628685 16:45:13
52.7334663181326 540.521122829121 16:45:13
53.6233476200037 542.6840872702 16:45:13
53.8696533980924 542.691576422125 16:45:13
53.2279616874069 544.778121939449 16:45:13
53.1438204559058 546.402060977888 16:45:13
53.2244247868229 549.096196710237 16:45:13
53.7676160007098 549.766862801023 16:45:13
56.0853463428938 549.499968344965 16:45:13
59.6251591249015 546.23282931641 16:45:13
58.8393384599972 547.292775143494 16:45:13
58.8586325289552 549.991950068019 16:45:13
59.2447190690836 549.991289309196 16:45:13
51.7354962887268 581.280607705616 16:45:13
48.3856586564035 594.726604135206 16:45:13
32.7887658540588 645.294655373224 16:45:13
31.6753750037904 649.356416290818 16:45:13
31.1616628793113 656.117571266875 16:45:13
32.4438555657716 659.344892077936 16:45:13
31.8633754933427 663.535123506625 16:45:13
31.9964553144537 663.816720390462 16:45:13
33.7824950332052 661.550219830187 16:45:13
33.2343894607429 663.042522186259 16:45:13
34.7219621461794 663.026424750055 16:45:13
36.4105181324334 664.369123953526 16:45:13
37.4679119842154 664.740333876436 16:45:13
37.3759706487334 665.101174977845 16:45:13
36.9453119766454 665.140888470022 16:45:13
38.4778282067717 666.518839263696 16:45:13
39.4367335812625 667.952462900434 16:45:13
40.2315663861776 668.663806986315 16:45:13
40.8990079111087 667.947719348723 16:45:13
40.463779540241 665.10893549237 16:45:13
40.7774679937565 665.52287428548 16:45:13
41.0317949027696 665.762205808895 16:45:13
43.0886860913992 667.258421675207 16:45:13
45.0844245137638 668.148977616532 16:45:13
