20/01/2020 18:50:29
942.230161286161 359.685702279922 18:50:33
941.985857343668 366.494505142887 18:50:33
940.048082337289 366.060895392489 18:50:33
941.042411650292 368.642810153892 18:50:33
947.549377940145 393.727607179402 18:50:33
966.442161613074 441.56150506888 18:50:33
1013.51082465136 549.930095362124 18:50:33
1135.88596088189 837.585801549717 18:50:33
1145.66230649117 857.192238431378 18:50:33
1150.52454152913 868.026298948201 18:50:33
1154.4397206451 876.491635182895 18:50:33
1160.44132338042 891.160086333531 18:50:33
1196.50755534852 974.420504617892 18:50:33
1208.45793454853 993.600372850403 18:50:33
1214.47090251256 1004.81713691501 18:50:33
1214.61461269244 1008.10725370363 18:50:33
1214.13026846797 1007.16496244244 18:50:33
1214.89932474021 1008.36839428014 18:50:33
1215.76082094067 1010.39050086435 18:50:33
1216.62464289051 1011.26101497501 18:50:33
1217.09988654072 1011.59662177308 18:50:33
1217.88940353913 1011.84990948948 18:50:33
1217.55979841553 1011.75989028159 18:50:33
1218.76435736453 1013.55440786277 18:50:33
1218.35972689894 1013.59345604412 18:50:33
1217.25041575797 1014.23629089153 18:50:33
1217.33349103383 1014.77815525009 18:50:33
1218.22238947023 1016.05947257277 18:50:33
1217.21362162373 1016.87215316555 18:50:33
1215.83951619367 1018.98426879268 18:50:33
1202.10938980187 1025.27798805442 18:50:33
1198.43463619158 1026.28338794361 18:50:33
1196.22536266797 1029.86308496324 18:50:33
1195.12395121387 1030.71710743026 18:50:33
1193.77855093332 1032.42493996459 18:50:33
1192.58497076691 1033.35939714165 18:50:33
1191.33891719673 1034.00585989267 18:50:33
1189.37503606262 1035.78572615533 18:50:33
1188.84361283762 1036.70228284486 18:50:33
1188.67071601191 1036.84271297433 18:50:33
1189.35105736834 1035.71766304075 18:50:33
1190.23288172221 1035.56948239581 18:50:33
1191.13208459513 1035.57714995609 18:50:33
1191.48691078727 1035.17204645678 18:50:33
1191.46035883897 1034.94142158551 18:50:33
1191.44598902428 1034.6934393901 18:50:33
1191.76613237472 1035.1861337596 18:50:33
1192.01644981281 1035.64440738171 18:50:33
1191.7427500522 1037.0382748739 18:50:33
1191.82997049733 1036.91626788805 18:50:33
1191.53667305448 1037.33684193881 18:50:33
1192.4804870373 1037.22114859488 18:50:33
1192.40945221574 1037.20490678615 18:50:33
1192.07170002205 1037.80008013098 18:50:33
1192.46494430976 1038.2967159105 18:50:33
1193.02443606298 1039.05116129969 18:50:33
1193.12578525771 1038.89685312099 18:50:33
1193.12629670487 1038.55811780603 18:50:33
1191.77684703824 1035.27867113626 18:50:33
1192.39951410563 1036.85643947357 18:50:33
1179.28558082414 1012.08527591204 18:50:33
1118.7221113167 897.457731819248 18:50:33
1008.78398361026 691.239637858019 18:50:33
963.562174016522 605.475219630582 18:50:33
953.836470940172 585.347266821688 18:50:33
944.554787807377 566.252710558285 18:50:33
933.642187467493 544.766731125799 18:50:33
923.213449776674 524.00401745687 18:50:33
913.327017663227 505.787741542143 18:50:33
911.501162416117 503.367356673465 18:50:33
912.176414548774 499.077179262953 18:50:33
912.420915648057 497.108027716819 18:50:33
912.031278007675 498.389945742844 18:50:33
912.801612820067 498.034535189691 18:50:33
912.229674814207 498.45946279474 18:50:33
911.752934565078 497.476168613435 18:50:33
911.839916311724 496.978557004897 18:50:33
909.306563972802 499.177586154744 18:50:34
909.064931064919 499.934251742605 18:50:34
909.147539804153 499.871441992872 18:50:34
909.318712435187 498.997320960956 18:50:34
909.28124141703 497.27633441867 18:50:34
909.296392864435 497.845136896277 18:50:34
910.472244417273 501.326460066189 18:50:34
910.303170948378 501.288179830529 18:50:34
908.292892219605 496.990326369413 18:50:34
907.383879229198 496.88671248529 18:50:34
873.298337263292 480.188246209505 18:50:34
762.217386915479 416.799462111337 18:50:34
753.880089891425 411.505488621796 18:50:34
750.226815969889 409.046616996983 18:50:34
747.542942841105 407.486859685785 18:50:34
743.106428874099 404.758947025583 18:50:34
738.87408129151 402.207414386563 18:50:34
734.760583113573 398.54402930502 18:50:34
731.163441813206 393.667129427189 18:50:34
731.473781747548 389.809497864425 18:50:34
731.968893168949 389.587358480475 18:50:34
731.152401433456 387.514575242831 18:50:34
731.201821803032 386.949415231364 18:50:34
731.066853704236 389.372283444852 18:50:34
730.927271460068 389.334946815151 18:50:34
729.343194368521 390.386640080848 18:50:34
728.981028784178 390.285852580745 18:50:34
729.121274798853 389.864123586117 18:50:34
728.757204805785 388.651386790261 18:50:34
729.32812370217 388.24098300308 18:50:34
728.438425802803 388.262583293239 18:50:34
717.352265659981 385.299211861867 18:50:34
642.681233189695 366.131881910225 18:50:34
421.788228848917 312.910599214752 18:50:34
409.280233152718 309.630336065672 18:50:34
404.100494216712 308.51930321879 18:50:34
397.118919515129 307.125536419052 18:50:34
389.245389161407 305.864426984013 18:50:34
386.140832084191 305.135450832129 18:50:34
378.886532538891 303.251940513739 18:50:34
377.586285246193 301.276502080207 18:50:34
379.554065237673 303.321603500728 18:50:34
377.868783881327 300.917662183104 18:50:34
377.967051260696 302.223060902613 18:50:34
378.496047758183 302.457227172164 18:50:34
382.521449105746 297.059246380773 18:50:35
389.878678741028 284.983432149549 18:50:35
400.708559825334 273.259325001595 18:50:35
438.555755966172 235.934363990669 18:50:35
447.275434434675 227.262094687645 18:50:35
465.979773316954 210.027219670896 18:50:35
477.295444530663 199.778941516336 18:50:35
486.622593125113 191.323272974578 18:50:35
551.815244286138 131.481813039357 18:50:35
552.849188407434 129.633203189159 18:50:35
554.005680208676 129.683415465753 18:50:35
556.149272392202 128.250514636439 18:50:35
556.053482392276 127.761251585445 18:50:35
556.26627654176 127.522813680118 18:50:35
556.108743168165 127.216929133021 18:50:35
553.596589222125 121.908441060488 18:50:35
553.284884502 122.279985562995 18:50:35
552.560719095314 121.013548821769 18:50:35
552.392343338184 120.341087901101 18:50:35
552.566841485174 118.852548341101 18:50:35
552.341908513773 118.448658853834 18:50:35
552.330524609454 117.75048344308 18:50:35
550.725709032625 116.569608729444 18:50:35
551.477515042499 115.856055680148 18:50:36
551.295352632619 115.555290862783 18:50:36
551.309976572672 114.92673781172 18:50:36
550.752147284127 114.638335590255 18:50:36
550.494218310105 114.380133365274 18:50:36
550.356201016418 114.301790817496 18:50:36
550.954763510508 112.920567958395 18:50:36
551.170561913442 111.658437228398 18:50:36
551.023330012127 111.491364830901 18:50:36
550.820625809502 111.405989012201 18:50:36
549.772241703494 110.427538006428 18:50:36
548.431718687625 108.81893799473 18:50:36
548.386967691 108.689412698599 18:50:36
547.789235050427 108.178186292682 18:50:36
547.183178130464 108.217543285383 18:50:36
547.608870928062 107.829292716056 18:50:36
547.256385626823 107.804656558596 18:50:36
548.091035619231 107.555010145957 18:50:36
547.970556164266 107.654497697258 18:50:36
548.467625378532 108.208189218081 18:50:36
541.580893538069 131.451251706992 18:50:36
535.744826140189 149.64550347282 18:50:36
533.19539243746 156.522406616328 18:50:36
532.156084903829 158.797891585385 18:50:36
531.776624775718 159.877773967562 18:50:36
531.549270732537 160.773870257816 18:50:36
530.998657067799 162.011721185503 18:50:36
530.960207572876 163.748498139739 18:50:36
530.622361739295 166.48640260187 18:50:36
530.254663172112 165.658363204294 18:50:36
529.474202520541 165.494427130885 18:50:36
529.78925063714 165.318641719056 18:50:36
529.728964511732 165.86439642815 18:50:36
530.576166901481 166.576136227214 18:50:36
530.878071906887 167.575556954658 18:50:36
531.098864100945 168.615443770615 18:50:36
531.402034972327 167.864581122475 18:50:36
531.925607357366 167.114919621623 18:50:36
528.778102611224 166.018296093742 18:50:36
526.547879277444 166.045346954748 18:50:36
511.273578267386 165.092946950884 18:50:36
441.418246972857 160.107426522041 18:50:36
425.950725538785 158.868775883859 18:50:36
415.765800304141 158.313123638624 18:50:36
408.320811273001 158.027301406311 18:50:36
395.741092316305 157.011725177491 18:50:36
380.201586867111 155.813201136702 18:50:36
365.19558991659 154.375641952685 18:50:36
364.294379257185 154.111343251522 18:50:36
361.594418500676 152.445053914265 18:50:36
362.951740083047 153.394520684024 18:50:36
363.000328077413 153.420106070027 18:50:36
363.289352396834 151.97775196627 18:50:36
363.298305499895 151.880187027499 18:50:36
363.094295513473 151.073018647159 18:50:36
363.005665803629 150.674447753094 18:50:36
362.760631936732 150.180009941724 18:50:36
363.642916115865 148.884255305044 18:50:36
363.684703973143 148.547391469422 18:50:36
363.633575217919 148.425438166488 18:50:36
363.368960829545 148.408095558619 18:50:36
362.680164305015 148.584683943457 18:50:36
362.434479710599 149.011862255787 18:50:36
361.849555466752 148.559623876648 18:50:36
363.578670285093 147.284992718034 18:50:36
367.925889202732 155.75873822129 18:50:36
382.220324610336 178.817185172235 18:50:36
399.112716828 204.775253549872 18:50:36
451.362610631182 280.126887144124 18:50:36
464.245558573627 295.715314710509 18:50:36
462.143755961248 291.796978879127 18:50:36
482.459109704529 318.576441392294 18:50:36
490.522847687666 327.966541192682 18:50:36
519.41635363724 365.365451125806 18:50:36
553.594091130662 411.205063513069 18:50:36
562.042745093144 413.73076488128 18:50:36
571.48431430461 414.127519286756 18:50:36
575.008210262173 416.660374762361 18:50:36
573.225993101525 415.617203915993 18:50:36
581.435311148135 421.448106567938 18:50:36
582.703109392945 424.669434163396 18:50:36
581.866009147 422.793188517035 18:50:36
584.248671336519 421.951283687435 18:50:36
859.815337830491 291.555163411477 18:50:36
1027.2263765674 218.570404808212 18:50:36
1038.9816402338 213.121042321477 18:50:36
1044.31131956438 210.902943831911 18:50:36
1048.80819874398 208.726844681234 18:50:36
1054.9656575701 205.788326265515 18:50:36
1061.59075591416 202.409818418531 18:50:36
1076.06248038654 195.619005709527 18:50:36
1085.50756449124 192.355832440453 18:50:36
1086.61046342207 193.596304373253 18:50:36
1084.6341137694 191.810478645499 18:50:36
1085.69780574547 193.287109442564 18:50:36
1085.91206039101 192.851129330415 18:50:36
1085.63392679635 193.131473169405 18:50:36
1085.45089092837 194.791333908611 18:50:36
1086.44121875673 201.077720366946 18:50:36
1086.44739675753 200.92952131666 18:50:36
1086.37527591316 201.272670137314 18:50:36
1086.3392231212 201.082043171777 18:50:36
1086.35557996865 201.742361940542 18:50:36
1086.15069815717 203.529587963403 18:50:36
1086.05330011271 203.994586561956 18:50:36
1085.89349688183 204.922872231259 18:50:36
1085.87220922135 205.293361212557 18:50:36
1085.74843283827 205.77280990735 18:50:36
1085.91094569424 206.736449825018 18:50:36
1086.00379616117 207.698495458512 18:50:36
1086.03317733094 208.50201520459 18:50:36
1086.42025550866 208.878784822747 18:50:36
1086.43932801845 209.076346674528 18:50:36
1086.88636830762 209.765855495215 18:50:36
1086.6696673902 209.452827164447 18:50:36
1086.50287705148 208.755341065319 18:50:36
1086.47968408999 208.659003722999 18:50:36
1086.49772820433 208.714744443778 18:50:36
1086.4064898971 208.128210925672 18:50:36
1086.18698494832 207.981704132639 18:50:36
1086.11767732953 208.19292025617 18:50:36
1086.19684737181 208.684154422998 18:50:36
1086.404152414 209.271592574327 18:50:36
1086.53366798036 211.054080887095 18:50:36
1084.21518127112 213.628481173276 18:50:36
1084.08688718393 213.884625484325 18:50:36
1084.29310399944 213.582218795615 18:50:37
1083.51502274038 212.829616414157 18:50:37
1080.3486410356 213.021692220875 18:50:37
1079.47440995164 212.814957288074 18:50:37
1080.40095665325 212.869183863858 18:50:37
1080.87270036276 212.954547722259 18:50:37
1071.17473359507 213.200716060204 18:50:37
1013.66487445007 219.700762425535 18:50:37
999.884954389207 221.133265167739 18:50:37
978.892047013201 222.447445877726 18:50:37
966.225838454585 224.399865471169 18:50:37
958.352453218706 225.272471829734 18:50:37
951.438283397597 227.489638553753 18:50:37
943.331031290656 228.037423412519 18:50:37
941.693817505843 227.930232415585 18:50:37
942.961988488285 227.253296994582 18:50:37
943.512110429415 227.009009105642 18:50:37
943.471230338871 227.0057723315 18:50:37
946.561194583969 229.512432802032 18:50:37
946.287444953414 229.330315084209 18:50:37
948.607874545259 232.51112167493 18:50:37
948.836475340932 232.736063724314 18:50:37
944.27102580946 230.463754754481 18:50:37
943.676468151611 231.257045300251 18:50:37
927.278256776714 239.370300269618 18:50:37
776.025849880995 300.263798031309 18:50:37
770.269742879877 302.198835681295 18:50:37
765.674755651674 303.05081024102 18:50:37
766.644114444295 302.923956479303 18:50:37
765.884841732761 303.517863819875 18:50:37
764.061506942727 305.6127384769 18:50:37
765.475679870058 307.101676760708 18:50:37
766.653454274654 307.252022995161 18:50:37
766.364209461167 308.779922748534 18:50:37
768.337804285704 309.044966794637 18:50:37
769.610848371884 310.251597858927 18:50:37
771.432669432668 312.622463370608 18:50:37
770.543481898878 314.24191440833 18:50:37
770.10497803366 316.111662448935 18:50:37
770.090381554941 316.182536663659 18:50:37
771.45480028026 317.634443450312 18:50:37
773.463016407946 318.782458980919 18:50:37
773.993676297691 318.605981619106 18:50:37
774.873597458185 317.659816806087 18:50:37
775.123572179742 316.087937776252 18:50:37
775.831377232479 315.851926912116 18:50:37
775.563151543923 315.859828205343 18:50:37
749.591291997681 323.703896759349 18:50:37
635.99411010785 353.227941187622 18:50:37
626.137050047254 355.434501084149 18:50:37
613.069130899352 357.602902443471 18:50:37
604.849016775462 359.313412415711 18:50:37
597.620573536618 361.304693833838 18:50:37
591.72265787688 363.349114093772 18:50:37
590.539592140748 362.997485815324 18:50:37
589.327050771042 362.458052553929 18:50:37
589.358254075638 362.028505463027 18:50:37
588.058713410081 363.723571949881 18:50:37
587.56790651431 364.28277610751 18:50:37
587.774570223029 365.145870203689 18:50:37
587.995612673778 364.695688866593 18:50:37
588.166422522434 363.698706300432 18:50:37
587.080598408787 360.319903950594 18:50:37
587.076350435488 360.851541114275 18:50:37
586.796706728129 361.002486783734 18:50:37
586.521359722634 361.958184529372 18:50:37
586.503169561131 362.103542017754 18:50:37
586.226645966921 363.30106669146 18:50:37
584.897404951124 365.275142983905 18:50:37
584.376278699817 365.627139618902 18:50:37
584.164626695435 365.976192693374 18:50:37
584.31292260839 367.972279256741 18:50:37
584.275652508779 367.586127570954 18:50:37
584.378591460835 368.242826982737 18:50:37
584.48020325818 367.971328593667 18:50:37
599.033708333221 370.705131728227 18:50:37
658.722061725124 385.117675540268 18:50:37
804.450256009484 429.628153958886 18:50:37
841.953807442554 440.614717900753 18:50:37
876.639052800377 448.143218753981 18:50:37
896.92167527236 452.744769759803 18:50:37
910.408951190498 455.613041710691 18:50:37
926.362218017514 459.248099117008 18:50:37
942.476135902363 464.030962458335 18:50:37
939.0830680566 465.740579386748 18:50:37
944.265939615685 466.325676533778 18:50:37
946.815578545027 466.988063121752 18:50:37
947.847373632404 468.021983085476 18:50:37
950.089532188713 469.738668314261 18:50:37
951.2482917905 470.606597577736 18:50:37
950.279839884726 470.022756933946 18:50:37
948.629458259072 469.856240022497 18:50:37
946.463349290142 472.029882398265 18:50:37
946.204561720973 472.668211230691 18:50:37
945.905573781542 472.951511092478 18:50:37
945.702331816476 473.323081827097 18:50:37
945.720194899559 473.384895236216 18:50:37
945.180538298652 473.118609288141 18:50:37
944.291375804576 472.596447073904 18:50:37
944.367010308584 471.714064011484 18:50:37
945.327237185921 470.069608637745 18:50:37
944.831728592085 469.429599940156 18:50:37
945.025974457305 468.485157160107 18:50:37
945.406643928997 468.628279669055 18:50:37
945.547864460492 468.675336696505 18:50:37
945.605758242397 468.620337060591 18:50:37
945.848089086345 469.152274700263 18:50:37
946.286083923818 469.061292619145 18:50:37
946.292975982248 468.958334145441 18:50:37
946.293682175144 469.020211623701 18:50:37
